Fecha,Moneda,Tasa de cambio vs USD,Media Movil (7d),Desviacion Std (7d)
2015-09-08,AUD,20.7945,26.23427142857143,18.889724262035067
2015-09-08,GBP,46.4478,60.32992857142858,23.699884195407304
2015-09-08,CAD,91.3891,69.55378571428571,20.673031872016853
2015-09-08,INR,41.7467,39.633985714285714,35.952017937079574
2015-09-08,JPY,46.629,33.743128571428564,17.997221620268
2015-09-09,AUD,5.5227,23.496485714285715,20.473713076725904
2015-09-09,GBP,55.9062,58.38527142857142,23.376516855505145
2015-09-09,CAD,41.4377,70.75437142857143,18.307311606633476
2015-09-09,INR,78.4875,48.849599999999995,36.54259835584582
2015-09-09,JPY,83.3349,36.21057142857143,23.507320238223155
2015-09-10,AUD,1.0274,14.74862857142857,12.78948939021348
2015-09-10,GBP,91.5441,58.2369,23.125234898050266
2015-09-10,CAD,67.398,66.94077142857142,15.142134619081192
2015-09-10,INR,37.7704,53.492228571428576,31.846068355173465
2015-09-10,JPY,15.4179,36.47788571428571,23.215470945070738
2015-09-11,AUD,4.1419,12.962257142857142,13.341596281537157
2015-09-11,GBP,50.7178,53.21668571428571,19.688325463196765
2015-09-11,CAD,82.8455,68.48707142857143,16.258924438362367
2015-09-11,INR,71.4316,52.047357142857145,30.564801738920593
2015-09-11,JPY,96.5064,46.54504285714285,31.672045486404155
2015-09-12,AUD,18.7128,13.441157142857142,13.501240103024838
2015-09-12,GBP,38.9326,54.420785714285714,18.274738618233712
2015-09-12,CAD,49.1535,65.81031428571428,17.839058207150163
2015-09-12,INR,47.3934,53.9348,29.672571137668537
2015-09-12,JPY,44.2953,50.33212857142856,29.144119491629496
2015-09-13,AUD,92.4936,21.120742857142858,32.37875589574424
2015-09-13,GBP,13.8768,47.87874285714286,23.52465775052896
2015-09-13,CAD,80.666,67.22294285714284,18.67012239121247
2015-09-13,INR,54.9349,60.8936,21.088731403287433
2015-09-13,JPY,30.6736,50.308457142857144,29.16265209469447
2015-09-14,AUD,58.7107,28.771942857142857,34.25037878325132
2015-09-14,GBP,50.2606,49.66941428571429,23.096192434715892
2015-09-14,CAD,41.878,64.96682857142856,20.8443963460777
2015-09-14,INR,97.4835,61.32114285714287,21.898187354730048
2015-09-14,JPY,40.2999,51.02242857142858,28.792863230767992
2015-09-15,AUD,97.7683,39.7682,42.60079163419386
2015-09-15,GBP,86.6894,55.418214285714285,26.861882111673218
2015-09-15,CAD,87.5386,64.41675714285714,20.06723507834401
2015-09-15,INR,5.6887,56.17,30.009036507025687
2015-09-15,JPY,67.3796,53.9868,29.328359980628495
2015-09-16,AUD,95.311,52.5951,44.063415481704716
2015-09-16,GBP,35.3544,52.48224285714286,27.902638105613907
2015-09-16,CAD,96.2365,72.24515714285714,20.29628695327102
2015-09-16,INR,5.3684,45.72441428571428,33.471912509815745
2015-09-16,JPY,92.5695,55.30602857142857,31.026997417395158
2015-09-17,AUD,15.8503,54.71265714285715,41.450918384391976
2015-09-17,GBP,68.3404,49.16742857142857,23.523321009139984
2015-09-17,CAD,99.0318,76.76427142857142,22.445148437298784
2015-09-17,INR,19.674,43.13921428571428,34.858735132695585
2015-09-17,JPY,60.1639,61.69831428571428,25.568712357581894
2015-09-18,AUD,53.1233,61.71,35.14602096530039
2015-09-18,GBP,34.2424,46.8138,24.158006408918173
2015-09-18,CAD,5.1992,65.67194285714285,34.751517870727895
2015-09-18,INR,69.5028,42.86367142857143,34.6045194195649
2015-09-18,JPY,52.8881,55.467128571428574,20.48079436355873
2015-09-19,AUD,46.9823,65.7485,30.72847838151662
2015-09-19,GBP,71.8755,51.51992857142857,25.536240954293056
2015-09-19,CAD,96.9377,72.49825714285714,35.64759602487737
2015-09-19,INR,81.783,47.776471428571426,37.66095027610224
2015-09-19,JPY,34.4821,54.065242857142856,21.67403328177572
2015-09-20,AUD,70.2748,62.57438571428571,28.577667006039807
2015-09-20,GBP,92.6207,62.76905714285714,23.448758462219853
2015-09-20,CAD,21.3056,64.0182,40.156160075510165
2015-09-20,INR,63.4918,48.99888571428571,38.068691050714634
2015-09-20,JPY,65.6944,59.06821428571429,19.284893011061634
2015-09-21,AUD,46.1695,60.782785714285716,29.245574317973247
2015-09-21,GBP,47.46,62.368971428571435,23.7200719889798
2015-09-21,CAD,46.1309,64.62575714285715,39.795909164839884
2015-09-21,INR,75.0138,45.78892857142857,34.03244187226425
2015-09-21,JPY,67.0947,62.89604285714285,17.516903938182768
2015-09-22,AUD,66.2189,56.275728571428566,24.668636721061738
2015-09-22,GBP,19.9146,52.82971428571428,25.657225462523456
2015-09-22,CAD,92.3886,65.31861428571428,40.30033712867373
2015-09-22,INR,41.9499,50.969100000000005,29.348802290780664
2015-09-22,JPY,57.6404,61.50472857142857,17.488190065366393
2015-09-23,AUD,25.7225,46.33451428571429,19.8712648329549
2015-09-23,GBP,36.8423,53.04227142857143,25.493966125975398
2015-09-23,CAD,35.9885,56.711757142857145,39.00960790612387
2015-09-23,INR,13.0955,52.07297142857143,27.430424674602595
2015-09-23,JPY,4.3665,48.9043,22.44765128641888
2015-09-24,AUD,37.2512,49.39178571428572,15.583077969646968
2015-09-24,GBP,14.2248,45.31147142857144,28.148594763132408
2015-09-24,CAD,86.8971,54.978228571428566,37.03518619897001
2015-09-24,INR,70.6856,59.36034285714286,23.942867077403065
2015-09-24,JPY,72.6037,50.68141428571429,23.931006078476766
2015-09-25,AUD,1.3096,41.98982857142857,23.704582930431744
2015-09-25,GBP,63.7686,49.5295,28.424341740956212
2015-09-25,CAD,81.9954,65.94911428571429,30.656928618037146
2015-09-25,INR,92.1754,62.59928571428571,26.895131485978965
2015-09-25,JPY,62.7509,52.09038571428572,24.368917811180953
2015-09-26,AUD,62.2978,44.177757142857146,24.917942745396516
2015-09-26,GBP,27.005,43.11942857142857,27.592406849996088
2015-09-26,CAD,98.7791,66.21217142857142,30.973415369082414
2015-09-26,INR,87.8747,63.46952857142857,27.70565225423114
2015-09-26,JPY,5.8,47.992942857142864,29.659989182221903
2015-09-27,AUD,20.0959,37.00934285714286,23.325952206134247
2015-09-27,GBP,53.5915,37.54382857142857,18.301742604163206
2015-09-27,CAD,82.9772,75.02239999999999,24.073636655478442
2015-09-27,INR,23.5914,57.76947142857143,31.539523044677054
2015-09-27,JPY,33.4835,43.39138571428572,28.946075726565958
2015-09-28,AUD,51.5956,37.784499999999994,23.767080231277923
2015-09-28,GBP,72.2526,41.08562857142857,22.46582820527754
2015-09-28,CAD,20.5745,71.37148571428571,30.31443744936436
2015-09-28,INR,78.7164,58.29841428571428,31.90584473151321
2015-09-28,JPY,61.8957,42.64867142857143,28.29591539219709
2015-09-29,AUD,56.1537,36.34661428571428,21.998804567175096
2015-09-29,GBP,83.3527,50.14821428571429,25.138484040969818
2015-09-29,CAD,57.864,66.43939999999999,29.109693397560825
2015-09-29,INR,55.9414,60.2972,31.140041626122912
2015-09-29,JPY,89.8277,47.246857142857145,33.30930449498338
2015-09-30,AUD,52.7082,40.20171428571428,22.190394036491636
2015-09-30,GBP,10.201,46.34231428571428,29.18046929542817
2015-09-30,CAD,76.2324,72.18852857142858,25.889263157643363
2015-09-30,INR,63.7339,67.53125714285714,23.222483715992283
2015-09-30,JPY,47.3914,53.393271428571424,27.54966908323422
2015-10-01,AUD,42.7313,40.98458571428572,22.165606167320657
2015-10-01,GBP,18.5816,46.964714285714294,28.41774560390203
2015-10-01,CAD,72.7574,70.16857142857143,25.08965136696224
2015-10-01,INR,96.5388,71.22457142857142,25.728408975599677
2015-10-01,JPY,51.9487,50.44255714285714,26.22341452696147
2015-10-02,AUD,24.9274,44.358557142857144,16.082741888005046
2015-10-02,GBP,94.8444,51.404114285714286,33.46028843701283
2015-10-02,CAD,13.5021,60.38381428571428,32.08833754390254
2015-10-02,INR,57.9163,66.33041428571428,24.29749514562008
2015-10-02,JPY,88.6892,54.148028571428576,29.836223993423022
2015-10-03,AUD,25.9259,39.162571428571425,15.170618873743509
2015-10-03,GBP,3.4901,48.044842857142854,37.28044274830332
2015-10-03,CAD,3.7771,46.812099999999994,33.21332708055605
2015-10-03,INR,46.7274,60.45222857142857,23.167722061862612
2015-10-03,JPY,38.9524,58.88408571428571,22.647903410060426
2015-10-04,AUD,19.0761,39.01688571428571,15.387580852040943
2015-10-04,GBP,37.0918,45.68774285714285,37.39273719266244
2015-10-04,CAD,31.3553,39.43754285714285,29.351490965585647
2015-10-04,INR,4.6593,57.74764285714286,28.645496393025862
2015-10-04,JPY,48.2769,60.997428571428564,20.467959844409982
2015-10-05,AUD,91.5823,44.72927142857143,25.156659618526117
2015-10-05,GBP,83.492,47.29337142857143,38.933115060520294
2015-10-05,CAD,7.7967,37.61214285714285,31.067303515049215
2015-10-05,INR,15.5038,48.717271428571436,30.815058569564858
2015-10-05,JPY,45.3461,58.633199999999995,21.286358849742204
2015-10-06,AUD,11.2513,38.31464285714286,27.384210547312218
2015-10-06,GBP,30.9798,39.811528571428575,35.75084222283968
2015-10-06,CAD,78.8371,40.6083,34.19937805599197
2015-10-06,INR,17.0311,43.15865714285714,32.74381642543908
2015-10-06,JPY,45.0668,52.23878571428571,16.549849338632235
2015-10-07,AUD,61.8508,39.62072857142857,28.384870119996137
2015-10-07,GBP,48.3369,45.25951428571428,33.3088352522484
2015-10-07,CAD,70.0554,39.72587142857143,33.19183934045204
2015-10-07,INR,60.5761,42.70754285714286,32.433386227201964
2015-10-07,JPY,4.524,46.114871428571426,24.610541179998
2015-10-08,AUD,75.8756,44.355628571428575,31.575333759107746
2015-10-08,GBP,87.4143,55.09275714285714,34.266935539324066
2015-10-08,CAD,48.8146,36.30547142857142,30.331002695191486
2015-10-08,INR,79.2614,40.23934285714285,28.009770321375125
2015-10-08,JPY,66.9373,48.256099999999996,25.82478906102939
2015-10-09,AUD,30.7751,45.19101428571429,31.048617300959314
2015-10-09,GBP,56.8997,49.67208571428571,29.61622136889558
2015-10-09,CAD,40.4705,40.1581,28.616058525182414
2015-10-09,INR,2.9306,32.38424285714286,29.874271841661987
2015-10-09,JPY,66.795,45.12835714285715,20.983700778688203
2015-10-10,AUD,40.489,47.27145714285715,30.013237163894733
2015-10-10,GBP,80.2581,60.63894285714286,23.178827210974077
2015-10-10,CAD,12.6829,41.43035714285714,26.87393972940183
2015-10-10,INR,50.692,32.95061428571429,30.227016301725122
2015-10-10,JPY,74.78,50.24658571428571,23.45064967738475
2015-10-11,AUD,31.4621,49.040885714285714,28.39544534166404
2015-10-11,GBP,89.6211,68.14312857142858,22.784702684529048
2015-10-11,CAD,44.416,43.29617142857143,26.50877296819009
2015-10-11,INR,36.543,37.505428571428574,27.535787398384727
2015-10-11,JPY,61.1937,52.09184285714286,23.775767262968706
2015-10-12,AUD,7.9252,37.08987142857143,24.895609994649984
2015-10-12,GBP,63.9823,65.35602857142858,21.7646702017065
2015-10-12,CAD,57.1715,50.349714285714285,21.603762284490156
2015-10-12,INR,12.1708,37.02928571428571,28.004470734773
2015-10-12,JPY,7.4368,46.67622857142857,29.254595971955883
2015-10-13,AUD,52.5143,42.98458571428572,22.53070501097181
2015-10-13,GBP,33.9157,65.77544285714285,21.006915628816
2015-10-13,CAD,8.4503,40.29445714285714,22.496694824859397
2015-10-13,INR,52.548,42.10312857142857,26.975909557276797
2015-10-13,JPY,12.8172,42.06914285714286,31.964186200905946
2015-10-14,AUD,84.0105,46.15025714285714,26.779461290627037
2015-10-14,GBP,37.7398,64.26157142857143,22.78008952255713
2015-10-14,CAD,4.561,30.93811428571428,21.660201008103034
2015-10-14,INR,36.6336,38.68277142857143,25.73250650815767
2015-10-14,JPY,88.1158,54.01082857142857,31.205461794623577
2015-10-15,AUD,84.1698,47.335142857142856,28.445559800248706
2015-10-15,GBP,95.8261,65.46325714285715,24.37128486449153
2015-10-15,CAD,84.0963,35.978357142857135,29.278494601547663
2015-10-15,INR,89.0272,40.07788571428572,28.423239703654907
2015-10-15,JPY,21.1219,47.46577142857143,32.80601729066957
2015-10-16,AUD,83.7552,54.90372857142857,30.29328954558058
2015-10-16,GBP,43.0585,63.48594285714286,25.706767542410432
2015-10-16,CAD,7.23,31.229714285714284,31.06933886451552
2015-10-16,INR,29.4203,43.86212857142857,24.08562216625743
2015-10-16,JPY,96.9998,51.780742857142855,37.432331575785135
2015-10-17,AUD,72.9091,59.535171428571424,30.200324250119923
2015-10-17,GBP,77.9471,63.1558,25.469210939943466
2015-10-17,CAD,11.6874,31.0875,31.170496354833134
2015-10-17,INR,64.0657,45.77265714285715,25.22131865967469
2015-10-17,JPY,62.2774,49.994657142857136,36.437068922543524
2015-10-18,AUD,25.5962,58.69718571428571,31.174771880129228
2015-10-18,GBP,46.5976,57.00958571428571,23.099114226338404
2015-10-18,CAD,72.1907,35.05531428571428,34.716034586793285
2015-10-18,INR,25.5419,44.20107142857143,26.215444816603398
2015-10-18,JPY,6.1038,42.12467142857143,39.440655851152414
2015-10-19,AUD,78.7048,68.80855714285714,22.128524885078175
2015-10-19,GBP,44.2321,54.18812857142858,23.310711136207622
2015-10-19,CAD,74.64,37.55081428571428,37.11569159485999
2015-10-19,INR,76.3117,53.36405714285714,24.29310365329064
2015-10-19,JPY,64.2829,50.24554285714286,36.8770271842266
2015-10-20,AUD,9.3098,62.63648571428571,31.48006699275108
2015-10-20,GBP,26.4716,53.12468571428572,24.527718140057278
2015-10-20,CAD,8.4989,37.55775714285714,37.10934480230268
2015-10-20,INR,33.7405,50.67727142857143,25.412646569553633
2015-10-20,JPY,17.5975,50.928442857142855,36.104570786760334
2015-10-21,AUD,7.1461,51.655857142857144,35.8800843098163
2015-10-21,GBP,92.2977,60.918671428571436,27.33209526525637
2015-10-21,CAD,81.8791,48.603199999999994,37.15777986119907
2015-10-21,INR,83.7742,57.41164285714286,27.250490203288525
2015-10-21,JPY,48.1794,45.22324285714286,32.19226808375245
2015-10-22,AUD,45.4581,46.125614285714285,32.89238339278712
2015-10-22,GBP,88.1211,59.81795714285714,25.804467109001212
2015-10-22,CAD,27.2403,40.48091428571428,34.2028661019038
2015-10-22,INR,26.3057,48.451428571428565,25.36918552487865
2015-10-22,JPY,71.232,52.381828571428564,31.503745864193856
2015-10-23,AUD,89.3707,46.92782857142857,34.01249817991983
2015-10-23,GBP,77.3479,64.71644285714287,25.34323214547677
2015-10-23,CAD,38.8926,45.00414285714286,31.018001660264773
2015-10-23,INR,46.1001,50.83425714285714,24.031830394004302
2015-10-23,JPY,26.0931,42.2523,25.615745329777067
2015-10-24,AUD,30.883,40.9241,32.32954519774963
2015-10-24,GBP,79.0418,64.87282857142857,25.441668141306778
2015-10-24,CAD,31.8094,47.87871428571429,28.22219079657163
2015-10-24,INR,0.9,41.81058571428571,29.477521567256836
2015-10-24,JPY,33.9482,38.20527142857143,24.11881291231064
2015-10-25,AUD,56.2395,45.30171428571429,31.980904112372503
2015-10-25,GBP,94.2416,71.67911428571429,26.102148526473844
2015-10-25,CAD,71.1011,47.723057142857144,28.068337039616743
2015-10-25,INR,88.8536,50.855114285714286,33.13934279460131
2015-10-25,JPY,45.2255,43.794085714285714,19.53815942912973
2015-10-26,AUD,56.3494,42.108085714285714,29.073354775202066
2015-10-26,GBP,32.4954,70.00244285714287,28.43202193729567
2015-10-26,CAD,25.0266,40.63542857142856,26.35006409769014
2015-10-26,INR,85.9799,52.236285714285714,34.54865076668109
2015-10-26,JPY,3.3651,35.091542857142855,22.2673514854413
2015-10-27,AUD,41.4865,46.70475714285715,25.325589340813497
2015-10-27,GBP,12.6382,68.02624285714286,32.193849677376704
2015-10-27,CAD,1.6305,39.65422857142857,27.832367182455855
2015-10-27,INR,74.7646,58.09687142857143,34.36728390915379
2015-10-27,JPY,95.6108,46.23629999999999,30.17203263586986
2015-10-28,AUD,82.6879,57.49644285714286,21.459219866983165
2015-10-28,GBP,45.1617,61.29252857142857,31.184790828100528
2015-10-28,CAD,56.4601,36.02294285714285,22.564861597984354
2015-10-28,INR,88.1268,58.71867142857143,34.94382678078797
2015-10-28,JPY,31.7727,43.89248571428572,30.62971092960925
2015-10-29,AUD,61.9948,59.85882857142857,20.81360195558941
2015-10-29,GBP,82.1243,60.43584285714286,30.397368737598413
2015-10-29,CAD,51.2721,39.45605714285714,22.832491234120482
2015-10-29,INR,67.6447,64.62424285714286,31.91491039325546
2015-10-29,JPY,39.6309,39.37804285714286,28.15766876310701
2015-10-30,AUD,66.5616,56.60038571428572,16.82701498002829
2015-10-30,GBP,3.0957,49.828385714285716,35.95888261572412
2015-10-30,CAD,71.3066,44.08662857142856,25.79399216159412
2015-10-30,INR,90.8745,71.02058571428572,32.069998311788204
2015-10-30,JPY,74.5263,46.29707142857143,30.223956943386987
2015-10-31,AUD,12.5207,53.977199999999996,22.1071543490639
2015-10-31,GBP,52.5952,46.0503,33.696096705800564
2015-10-31,CAD,30.9142,43.95874285714285,25.86712276093964
2015-10-31,INR,47.6385,77.69751428571429,15.75153175466119
2015-10-31,JPY,28.409,45.50575714285714,30.67037296175013
2015-11-01,AUD,2.0788,46.23995714285714,29.44381393019921
2015-11-01,GBP,84.8758,44.71232857142858,31.583351313084407
2015-11-01,CAD,79.4504,45.15149999999999,27.47010413716454
2015-11-01,INR,36.4338,70.20897142857143,21.112209994196494
2015-11-01,JPY,44.1853,45.35715714285714,30.674476781620687
2015-11-02,AUD,93.1395,51.49568571428572,34.41326434712005
2015-11-02,GBP,1.9404,40.34732857142858,35.430355243289746
2015-11-02,CAD,85.601,53.80498571428571,29.537012016080638
2015-11-02,INR,56.904,66.05527142857143,20.338305304336018
2015-11-02,JPY,93.5989,58.2477,29.00089475544961
2015-11-03,AUD,13.4454,47.48981428571428,37.2848226072142
2015-11-03,GBP,24.4482,42.03447142857143,34.14899159563929
2015-11-03,CAD,10.0722,55.010942857142844,27.125663529202754
2015-11-03,INR,10.7883,56.9158,28.506596127563167
2015-11-03,JPY,95.9132,58.29090000000001,29.06597943948672
2015-11-04,AUD,22.2249,38.85224285714286,34.684543040902156
2015-11-04,GBP,90.1213,48.45727142857144,38.75288971297124
2015-11-04,CAD,3.5957,47.458885714285714,33.30916266186767
2015-11-04,INR,75.2766,55.080057142857136,26.505216245917634
2015-11-04,JPY,52.2382,61.21454285714286,26.902829460291393
2015-11-05,AUD,11.2353,31.600885714285713,34.34420735851632
2015-11-05,GBP,42.5869,42.80907142857143,35.79663874312377
2015-11-05,CAD,59.89,48.69001428571428,33.63129534547784
2015-11-05,INR,94.8999,58.97365714285714,30.377589650313887
2015-11-05,JPY,49.3639,62.60497142857143,25.83158419994884
2015-11-06,AUD,47.6801,28.903528571428573,31.787069997863163
2015-11-06,GBP,86.0809,54.6641,34.156266951859166
2015-11-06,CAD,61.0489,47.22462857142857,32.69195818386705
2015-11-06,INR,48.7188,52.951414285714286,26.98893036842007
2015-11-06,JPY,50.6532,59.19452857142857,25.569947776228364
2015-11-07,AUD,98.0927,41.1281,39.86470924468579
2015-11-07,GBP,2.0398,47.4419,39.580758848039586
2015-11-07,CAD,5.5177,43.59655714285714,36.0413703818661
2015-11-07,INR,17.5685,48.6557,30.17992050784755
2015-11-07,JPY,2.9168,55.55278571428572,31.753034768739187
2015-11-08,AUD,13.6498,42.781099999999995,38.17995227947956
2015-11-08,GBP,93.7387,48.708028571428564,41.090741203735654
2015-11-08,CAD,5.0475,32.967571428571425,34.64964326847219
2015-11-08,INR,99.8445,57.714371428571425,35.027292503214035
2015-11-08,JPY,82.1262,60.97291428571429,32.71292650051495
2015-11-09,AUD,29.1545,33.64038571428571,31.12099963531751
2015-11-09,GBP,67.0508,58.00951428571428,35.76384767254165
2015-11-09,CAD,81.8442,32.43088571428571,33.71502500920662
2015-11-09,INR,22.4202,52.788114285714286,37.49802903608971
2015-11-09,JPY,72.1586,57.91001428571428,30.043880374014492
2015-11-10,AUD,37.5942,37.09021428571428,29.82053456096038
2015-11-10,GBP,55.8945,62.501842857142854,32.68832910728526
2015-11-10,CAD,20.6183,33.93747142857142,32.771825345903146
2015-11-10,INR,45.8562,57.79781428571429,33.02776727378689
2015-11-10,JPY,65.0202,53.49672857142857,25.448580407212862
2015-11-11,AUD,10.559,35.423657142857145,31.0887749375268
2015-11-11,GBP,62.0172,58.48697142857144,30.37468045558749
2015-11-11,CAD,3.3799,33.906642857142856,32.80520955680956
2015-11-11,INR,85.5704,59.26835714285714,34.14594060718674
2015-11-11,JPY,5.2276,46.78092857142857,31.353874188724703
2015-11-12,AUD,12.5709,35.61445714285714,30.91921899072152
2015-11-12,GBP,82.9262,64.24972857142858,30.68040989837626
2015-11-12,CAD,62.5331,34.28422857142857,33.167332944063794
2015-11-12,INR,92.8692,58.978257142857146,33.799635717852404
2015-11-12,JPY,84.0352,51.73397142857142,34.41867982001021
2015-11-13,AUD,65.1401,38.108742857142865,32.707344328089285
2015-11-13,GBP,77.5974,63.0378,29.83008604239467
2015-11-13,CAD,69.2121,35.4504,34.38633624707153
2015-11-13,INR,54.6811,59.830014285714284,33.57236689845925
2015-11-13,JPY,64.8425,53.76101428571429,34.76055297442911
2015-11-14,AUD,97.8545,38.074714285714286,32.63457909035699
2015-11-14,GBP,3.246,63.21011428571428,29.419663768553928
2015-11-14,CAD,47.363,41.42829999999999,31.859894364702434
2015-11-14,INR,75.3123,68.07912857142857,28.106800157952005
2015-11-14,JPY,23.7342,56.73492857142857,30.28845364462139
2015-11-15,AUD,94.8841,49.67961428571429,36.69266151364281
2015-11-15,GBP,97.7479,63.78285714285715,30.14317930919354
2015-11-15,CAD,57.2237,48.88204285714285,27.770911904476375
2015-11-15,INR,77.7812,64.92722857142857,25.018337752717503
2015-11-15,JPY,52.057,52.439328571428575,28.14351210176829
2015-11-16,AUD,99.7262,59.76128571428571,39.68628685786519
2015-11-16,GBP,38.6944,59.73194285714286,31.505421328815647
2015-11-16,CAD,5.3506,37.954385714285706,27.688530017947148
2015-11-16,INR,43.4628,67.93331428571429,19.77423281330442
2015-11-16,JPY,55.0857,50.000342857142854,26.86030744859139
2015-11-17,AUD,20.7286,57.351914285714294,41.716390778742635
2015-11-17,GBP,31.3115,56.22008571428571,33.322197454070995
2015-11-17,CAD,32.7822,39.69208571428572,26.786198546604062
2015-11-17,INR,30.2145,65.69878571428572,23.261125834420923
2015-11-17,JPY,87.0797,53.1517,30.023940314466785
2015-11-18,AUD,37.1169,61.1459,37.77270231313439
2015-11-18,GBP,88.0671,59.9415,35.463352853990955
2015-11-18,CAD,1.9966,39.49447142857143,27.1019803935502
2015-11-18,INR,1.9158,53.74812857142857,31.41162369727243
2015-11-18,JPY,2.2601,52.72777142857143,30.82369092585082
2015-11-19,AUD,85.0564,71.50097142857143,31.681359123398003
2015-11-19,GBP,13.2165,49.98297142857143,37.65328565927608
2015-11-19,CAD,72.0889,40.85958571428571,28.6521600578053
2015-11-19,INR,77.7131,51.58297142857143,28.66817895470596
2015-11-19,JPY,50.1992,47.89405714285715,27.578024363905897
2015-11-20,AUD,10.7422,63.72984285714286,39.26551846233781
2015-11-20,GBP,70.4799,48.966185714285714,36.87128505320583
2015-11-20,CAD,92.6376,44.20608571428571,33.477310518141884
2015-11-20,INR,16.5306,46.1329,31.470447247007204
2015-11-20,JPY,40.823,44.4627,26.5945333287375
2015-11-21,AUD,35.6869,54.848757142857146,37.23905717437261
2015-11-21,GBP,10.6265,50.02054285714286,35.42307253019594
2015-11-21,CAD,21.1727,40.464614285714276,34.51319169937914
2015-11-21,INR,2.4633,35.7259,32.24849178995291
2015-11-21,JPY,76.4733,51.996857142857145,27.20685682867809
2015-11-22,AUD,41.4725,47.21852857142858,32.886261408360944
2015-11-22,GBP,51.5219,43.416828571428574,28.71658801034187
2015-11-22,CAD,33.8476,37.12517142857143,33.74368380792243
2015-11-22,INR,35.1741,29.639171428571427,26.495627653741398
2015-11-22,JPY,78.016,55.705285714285715,28.930962167282992
2015-11-23,AUD,81.0511,44.55065714285714,28.363126594862454
2015-11-23,GBP,17.8101,40.43335714285713,30.32861703050194
2015-11-23,CAD,21.8052,39.475828571428565,31.670744106757468
2015-11-23,INR,19.7449,26.250899999999998,25.944013201186202
2015-11-23,JPY,44.2859,54.16245714285714,29.255653798816187
2015-11-24,AUD,46.8969,48.288985714285715,26.35333769780907
2015-11-24,GBP,19.2391,38.70872857142857,31.262645222998035
2015-11-24,CAD,18.1224,37.38157142857143,32.656492593597875
2015-11-24,INR,39.57,27.587400000000002,26.41885564011667
2015-11-24,JPY,63.8092,50.838100000000004,26.036880870283415
2015-11-25,AUD,3.0882,43.42774285714285,31.41089036745367
2015-11-25,GBP,87.5237,38.6311,31.12000519537223
2015-11-25,CAD,7.5249,38.17132857142857,31.71129573320911
2015-11-25,INR,91.9044,40.44291428571429,32.93562233000549
2015-11-25,JPY,71.1343,60.67727142857143,15.502492177895554
2015-11-26,AUD,72.5924,41.64717142857143,28.91165650308513
2015-11-26,GBP,1.5718,36.96757142857143,32.96171231478084
2015-11-26,CAD,18.6031,30.530499999999996,28.453106893858408
2015-11-26,INR,67.8107,39.02828571428571,31.23686935697552
2015-11-26,JPY,96.3484,67.27001428571428,19.580403495964056
2015-11-27,AUD,98.3968,54.16925714285714,32.10163017682319
2015-11-27,GBP,87.0154,39.32978571428571,36.197365135344086
2015-11-27,CAD,19.9434,20.14561428571428,7.717400343688413
2015-11-27,INR,88.4816,49.307,34.288901759218405
2015-11-27,JPY,73.1801,71.89245714285714,15.738852717278682
2015-11-28,AUD,69.5505,59.00691428571429,31.395999161009293
2015-11-28,GBP,15.7593,40.06304285714286,35.565481814527956
2015-11-28,CAD,73.0692,27.5594,21.4959341033756
2015-11-28,INR,39.2205,54.55802857142857,28.192093596947476
2015-11-28,JPY,33.4189,65.74182857142857,21.13720166087224
2015-11-29,AUD,92.7573,66.3333142857143,32.58361672351248
2015-11-29,GBP,40.0342,38.42194285714286,35.21189179007832
2015-11-29,CAD,9.6514,24.1028,22.24848128786921
2015-11-29,INR,8.7865,50.78837142857143,32.63073393891684
2015-11-29,JPY,78.6029,65.82567142857143,21.195087602926147
2015-11-30,AUD,62.6173,63.699914285714286,31.934319181795033
2015-11-30,GBP,31.6637,40.401028571428576,34.23612190682588
2015-11-30,CAD,65.3873,30.32881428571428,27.073226981000275
2015-11-30,INR,90.212,60.85509999999999,32.32579204195933
2015-11-30,JPY,63.8934,68.62674285714286,19.062355322367438
2015-12-01,AUD,59.8129,65.54505714285715,31.16552629497627
2015-12-01,GBP,77.9745,48.7918,35.36423682545214
2015-12-01,CAD,9.358,29.076757142857137,27.921206658073654
2015-12-01,INR,96.5664,68.99744285714286,33.236270905185215
2015-12-01,JPY,39.7518,65.18997142857143,22.015578436924617
2015-12-02,AUD,66.8033,74.6472142857143,14.991772709326076
2015-12-02,GBP,12.7821,38.11442857142857,32.919776400603155
2015-12-02,CAD,24.3212,31.476228571428567,26.442999145754634
2015-12-02,INR,75.0893,66.59528571428572,31.88491740470352
2015-12-02,JPY,51.3406,62.362300000000005,22.39275973136553
2015-12-03,AUD,32.2744,68.8875,22.013376471212524
2015-12-03,GBP,23.122,41.19302857142857,29.791874830324286
2015-12-03,CAD,20.7411,31.78165714285714,26.28138049036852
2015-12-03,INR,15.0559,59.05888571428572,37.32098944880878
2015-12-03,JPY,58.2362,56.9177,16.648714435855553
2015-12-04,AUD,49.5722,61.912557142857146,18.57088085577861
2015-12-04,GBP,39.9774,34.47331428571429,22.026654097360197
2015-12-04,CAD,74.3485,39.55381428571428,29.981140057677823
2015-12-04,INR,12.7352,48.23797142857143,38.33553608380061
2015-12-04,JPY,49.1154,53.479885714285714,15.147928440816365
2015-12-05,AUD,38.1729,57.43004285714285,20.140540809013178
2015-12-05,GBP,31.3646,36.702642857142855,20.557648118632574
2015-12-05,CAD,71.205,39.28749999999999,29.640154546942995
2015-12-05,INR,72.3725,52.97397142857143,39.07649073162848
