CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,DOMICILIO,MODALIDAD,ESCUELAS_TEC_ESC,ALUMNOS_TEC_ESC,TEC_HOM_ESC,TEC_MUJ_ESC,NI_TEC_TOTAL_ESC,NI_TEC_HOM_ESC,NI_TEC_MUJ_ESC,EGRE_TEC_TOTAL_ESC,EGRE_TEC_HOM_ESC,EGRE_TEC_MUJ_ESC,TITU_TEC_TOTAL_ESC,TITU_TEC_HOM_ESC,TITU_TEC_MUJ_ESC,DOC_TEC_TOTAL_ESC,DOC_TEC_HOMBRES_ESC,DOC_TEC_MUJERES_ESC,ESC_LIC_ESC,ALUMNOS_LIC_ESC,LIC_HOM_ESC,LIC_MUJ_ESC,NI_LIC_TOTAL_ESC,NI_LIC_HOM_ESC,NI_LIC_MUJ_ESC,EGRE_LIC_TOTAL_ESC,EGRE_LIC_HOM_ESC,EGRE_LIC_MUJ_ESC,TITU_LIC_TOTAL_ESC,TITU_LIC_HOM_ESC,TITU_LIC_MUJ_ESC,DOC_LIC_TOTAL_ESC,DOC_LIC_HOMBRES_ESC,DOC_LIC_MUJERES_ESC,ESC_NORMAL_ESC,ALUMNOS_LIC_ESC_NORMAL,NORMAL_HOM_ESC,NORMAL_MUJ_ESC,NI_NORMAL_TOTAL_ESC,NI_NORMAL_HOM_ESC,NI_NORMAL_MUJ_ESC,EGRE_NORMAL_TOTAL_ESC,EGRE_NORMAL_HOM_ESC,EGRE_NORMAL_MUJ_ESC,TITU_NORMAL_TOTAL_ESC,TITU_NORMAL_HOM_ESC,TITU_NORMAL_MUJ_ESC,DOC_NORMAL_TOTAL_ESC,DOC_NORMAL_HOMBRES_ESC,DOC_NORMAL_MUJERES_ESC,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC,DOC_POS_TOTAL_ESC,DOC_POS_HOMBRES_ESC,DOC_POS_MUJERES_ESC
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0002O,UNIVERSIDAD TECNOLOGICA DE MORELIA,16EUT0001W,UNIVERSIDAD TECNOLOGICA DE MORELIA,1,P⁄BLICO,2,ESTATAL,CALLE VICEPRESIDENTE PINO SUAREZ 750,ESCOLARIZADA,1,929,561,368,532,318,214,640,380,260,0,0,0,0,0,0,1,1078,683,395,0,0,0,670,370,300,0,0,0,141,77,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0075G,UNIVERSIDAD TECNOL”GICA DEL ORIENTE DE MICHOAC¡N,16EUT0002V,UNIVERSIDAD TECNOL”GICA DEL ORIENTE DE MICHOAC¡N,1,P⁄BLICO,2,ESTATAL,PROLONGACI”N GALEANA 1680,ESCOLARIZADA,1,176,84,92,90,43,47,91,45,46,0,0,0,0,0,0,1,151,69,82,0,0,0,67,24,43,0,0,0,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,45,JIQUILPAN,1,JIQUILPAN DE JU¡REZ,16MSU0030K,CENTRO INTERDISCIPLINARIOS DE INVESTIGACION PARA EL DESARROLLO INTEGRAL REGIONAL,16IPN0001W,CENTRO INTERDISCIPLINARIO DE INVESTIGACION PARA EL DESARROLLO INTEGRAL REGIONAL (CIIDIR),1,P⁄BLICO,1,FEDERAL,CALLE JUSTO SIERRA 28,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,25,27,20,9,11,37,12,25,32,10,22,45,32,13
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0012V,"CONSERVATORIO DE LAS ROSAS, A.C.",16PAL0001F,"CONSERVATORIO DE LAS ROSAS, A.C.",2,PRIVADO,1,PRIVADO,CALLE SANTIAGO TAPIA 334,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,57,20,9,7,2,11,5,6,3,3,0,21,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0105K,ESCUELA NORMAL MOTOLINIA,16PNL0001J,COLEGIO MOTOLINIA SECCION NORMAL,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE SAN MIGUEL 250,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0,61,15,0,15,7,0,7,7,0,7,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0105K,ESCUELA NORMAL MOTOLINIA,16PNL0002I,COLEGIO MOTOLINIA SECCION NORMAL,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE SAN MIGUEL 250,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,25,4,1,3,3,0,3,3,0,3,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,19,COTIJA,1,COTIJA DE LA PAZ,16MSU0005L,NORMAL DE LA UNIVERSIDAD ANAHUAC,16PNL0003H,UNIVERSIDAD ANAHUAC CAMPUS MICHOACAN,2,PRIVADO,1,PRIVADO,CALLE JUSTO SIERRA 971,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0,84,15,0,15,87,0,87,18,0,18,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,19,COTIJA,1,COTIJA DE LA PAZ,16MSU0005L,NORMAL DE LA UNIVERSIDAD ANAHUAC,16PNL0004G,UNIVERSIDAD ANAHUAC CAMPUS MICHOACAN,2,PRIVADO,1,PRIVADO,CALLE JUSTO SIERRA 971,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,20,60,25,8,17,16,4,12,16,4,12,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,108,ZAMORA,1,ZAMORA DE HIDALGO,16MSU0107I,JUANA DE ASBAJE,16PNL0005F,JUANA DE ASBAJE,2,PRIVADO,1,PRIVADO,CALLE DR. VERDUZCO SUR 380,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0,96,21,0,21,26,0,26,27,0,27,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,108,ZAMORA,1,ZAMORA DE HIDALGO,16MSU0107I,JUANA DE ASBAJE,16PNL0006E,JUANA DE ASBAJE,2,PRIVADO,1,PRIVADO,CALLE DR. VERDUZCO SUR 380,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,27,107,38,10,28,28,7,21,28,7,21,21,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0106J,NORMAL PARICULAR ANAHUAC,16PNL0008C,ANAHUAC,2,PRIVADO,1,PRIVADO,CALLE ISIDRO HUARTE 80,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,0,174,50,0,50,65,0,65,65,0,65,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0106J,NORMAL PARICULAR ANAHUAC,16PNL0009B,ANAHUAC,2,PRIVADO,1,PRIVADO,CALLE ISIDRO HUARTE 80,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,23,97,37,7,30,41,6,35,41,6,35,14,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0108H,AQUILES CORDOVA MORAN,16PNL0010R,AQUILES CORDOVA MORAN,2,PRIVADO,1,PRIVADO,CALLE CAMELINAS 10,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,18,18,14,5,9,0,0,0,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0108H,AQUILES CORDOVA MORAN,16PNL0011Q,AQUILES CORDOVA MORAN,2,PRIVADO,1,PRIVADO,CALLE CAMELINAS 10,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,47,74,50,23,27,21,6,15,19,6,13,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0108H,AQUILES CORDOVA MORAN,16PNL0012P,AQUILES CORDOVA MORAN,2,PRIVADO,1,PRIVADO,CALLE CAMELINAS 10,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,69,27,1,26,3,0,3,3,0,3,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,107,ZACAPU,1,ZACAPU,16MSU8900J,CENTRO UNIVERSITARIO DEL VALLE DE ZACAPU,16PSU0002L,CENTRO UNIVERSITARIO DEL VALLE DE ZACAPU,2,PRIVADO,1,PRIVADO,CALLE UNIVERSIDAD 1000,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,87,84,46,23,23,100,55,45,71,28,43,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,69,LA PIEDAD,1,LA PIEDAD DE CABADAS,16MSU0003N,UNIVERSIDAD DEL VALLE DE ATEMAJAC PLANTEL LA PIEDAD,16PSU0003K,UNIVERSIDAD DEL VALLE DE ATEMAJAC PLANTEL LA PIEDAD,2,PRIVADO,1,PRIVADO,AVENIDA UNIVERSIDAD 100,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,774,343,431,173,68,105,164,67,97,59,24,35,129,85,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,282,143,139,16,6,10,99,39,60,25,11,14,37,28,9
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0004J,UVAQ LICENCIATURA EN PSICOLOGIA,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,13,32,11,3,8,13,2,11,4,1,3,22,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0100P,UNIVERSIDAD DE MORELIA,16PSU0005I,UNIVERSIDAD DE MORELIA,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE LISBOA 22,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,6,13,0,0,0,8,4,4,7,1,6,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,1,3,3,0,1,0,1
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0100P,UNIVERSIDAD DE MORELIA,16PSU0006H,UNIVERSIDAD DE MORELIA,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE LISBOA 22,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,5,4,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,4,3,1,1,0,1
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0100P,UNIVERSIDAD DE MORELIA,16PSU0008F,UNIVERSIDAD DE MORELIA,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE LISBOA 22,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,24,34,23,9,14,14,1,13,25,4,21,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0009E,UVAQ FACULTAD DE CONTADURIA Y ADMINISTRACION,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142,76,66,37,17,20,16,7,9,10,6,4,48,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0010U,UVAQ LIC EN DISE—O GRAFICO,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,12,44,12,3,9,24,2,22,6,2,4,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,3,3,0,8,2,6,8,2,6,10,7,3
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0011T,UVAQ LIC EN COMERCIO INTERNACIONAL,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,20,18,38,20,18,19,10,9,18,6,12,27,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0012S,UVAQ LIC EN CIENCIAS DE LA COMUNICACION,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,31,48,15,7,8,26,6,20,20,6,14,30,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0013R,UNIVERSIDAD VASCO DE QUIROGA,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,14,55,21,5,16,21,0,21,19,2,17,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0015P,UVAQ MAESTRIA EN ADMINISTRACION,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,10,8,12,7,5,17,11,6,15,10,5,34,21,13
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0016O,UVAQ LIC EN DERECHO SISTEMA ESCOLARIZADO,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,8,11,19,8,11,16,8,8,15,5,10,21,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0017N,UVAQ MAESTRIA EN PSICOTERAPIA HUMANISTA,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,6,4,2,2,7,2,5,7,2,5,8,3,5
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0100P,UNIVERSIDAD DE MORELIA,16PSU0018M,UNIVERSIDAD DE MORELIA,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE LISBOA 22,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,7,0,0,0,1,1,0,3,0,3,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,4,0,0,0,7,3,4,7,3,4,4,1,3
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0020A,UVAQ MAESTRIA EN PSICOTERAPIA FAMILIAR,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,16,7,1,6,6,2,4,5,1,4,9,2,7
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0100P,UNIVERSIDAD DE MORELIA,16PSU0021Z,UNIVERSIDAD DE MORELIA,2,PRIVADO,1,PRIVADO,CALLE FRAY ANTONIO DE LISBOA 22,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,26,41,24,13,11,18,11,7,26,12,14,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0023Y,UVAQ MAESTRIA EN PSICOLOGIA PSICOANALITICA,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,5,24,12,3,9,5,1,4,5,1,4,11,5,6
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0024X,UVAQ LIC EN FILOSOFIA SISTEMA ABIERTO,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0015S,INSTITUTO MODSTIL,16PSU0025W,INSTITUTO MODSTIL,2,PRIVADO,1,PRIVADO,CALLE CONRADO MAGA—A (GOBERNADOR) 75,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,0,0,0,7,2,5,7,1,6,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0026V,UVAQ LIC EN ARQUITECTURA,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,7,0,0,0,16,9,7,4,0,4,21,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,108,ZAMORA,1,ZAMORA DE HIDALGO,16MSU0080S,INSTITUTO DE ESTUDIOS DEL VALLE DE ZAMORA,16PSU0036B,INSTITUTO  DE ESTUDIOS UNIVERSITARIOS DEL VALLE DE ZAMORA,2,PRIVADO,1,PRIVADO,CALLE MORELOS 214,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286,74,212,62,15,47,73,22,51,58,18,40,72,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0102N,INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE MICHOACAN,16PSU0041N,INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE MICHOACAN,2,PRIVADO,1,PRIVADO,AVENIDA FRANCISCO I MADERO PONIENTE 306,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,13,50,18,5,13,11,1,10,11,1,10,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0044K,UVAQ LICENCIADO EN DERECHO SISTEMA ABIERTO,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0049F,UVAQ ING EN SISTEMAS COMPUTACIONALES,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,44,6,0,0,0,13,11,2,11,10,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0050V,UVAQ ING INDUSTRIAL EN PROCESOS Y SERVICIOS,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,25,13,0,0,0,13,10,3,2,2,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,108,ZAMORA,1,ZAMORA DE HIDALGO,16MSU0536Z,UNIVERSIDAD DEL VALLE DE ATEMAJAC PLANTEL ZAMORA,16PSU0060B,UNIVERSIDAD DEL VALLE DE ATEMAJAC PLANTEL ZAMORA,2,PRIVADO,1,PRIVADO,AVENIDA FRANCISCO I. MADERO SUR 310,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526,195,331,111,37,74,100,38,62,102,27,75,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258,111,147,47,21,26,124,62,62,45,19,26,63,39,24
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0020D,UNIVERSIDAD SOR JUANA INES DE LA CRUZ DE MORELIA,16PSU0062Z,UNIVERSIDAD SOR JUANA INES DE LA CRUZ,2,PRIVADO,1,PRIVADO,CALLE DR. JOSE MA. COSS 4129,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,5,3,2,6,4,2,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,8,11,3,8,12,6,6,8,4,4,3,1,2
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0567T,UNIVERSIDAD VASCO DE QUIROGA,16PSU0063Z,UVAQ MAESTRIA EN CIENCIAS POLITICAS,2,PRIVADO,1,PRIVADO,AVENIDA JUAN PABLO II 555,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,4,1,3,0,0,0,0,0,0,12,8,4
