CVE_ENTIDAD,ENTIDAD,CVE_MUNICIPIO,MUNICIPIO,CVE_LOCALIDAD,LOCALIDAD,INSTITUCION,NOMBRE_INSTITUCION,ESCUELA,NOMBRE_ESCUELA,CV_CONTROL,CONTROL,CV_SUBCONTROL,C_SUBCONTROL,DOMICILIO,MODALIDAD,ESCUELAS_TEC_ESC,ALUMNOS_TEC_ESC,TEC_HOM_ESC,TEC_MUJ_ESC,NI_TEC_TOTAL_ESC,NI_TEC_HOM_ESC,NI_TEC_MUJ_ESC,EGRE_TEC_TOTAL_ESC,EGRE_TEC_HOM_ESC,EGRE_TEC_MUJ_ESC,TITU_TEC_TOTAL_ESC,TITU_TEC_HOM_ESC,TITU_TEC_MUJ_ESC,DOC_TEC_TOTAL_ESC,DOC_TEC_HOMBRES_ESC,DOC_TEC_MUJERES_ESC,ESC_LIC_ESC,ALUMNOS_LIC_ESC,LIC_HOM_ESC,LIC_MUJ_ESC,NI_LIC_TOTAL_ESC,NI_LIC_HOM_ESC,NI_LIC_MUJ_ESC,EGRE_LIC_TOTAL_ESC,EGRE_LIC_HOM_ESC,EGRE_LIC_MUJ_ESC,TITU_LIC_TOTAL_ESC,TITU_LIC_HOM_ESC,TITU_LIC_MUJ_ESC,DOC_LIC_TOTAL_ESC,DOC_LIC_HOMBRES_ESC,DOC_LIC_MUJERES_ESC,ESC_NORMAL_ESC,ALUMNOS_LIC_ESC_NORMAL,NORMAL_HOM_ESC,NORMAL_MUJ_ESC,NI_NORMAL_TOTAL_ESC,NI_NORMAL_HOM_ESC,NI_NORMAL_MUJ_ESC,EGRE_NORMAL_TOTAL_ESC,EGRE_NORMAL_HOM_ESC,EGRE_NORMAL_MUJ_ESC,TITU_NORMAL_TOTAL_ESC,TITU_NORMAL_HOM_ESC,TITU_NORMAL_MUJ_ESC,DOC_NORMAL_TOTAL_ESC,DOC_NORMAL_HOMBRES_ESC,DOC_NORMAL_MUJERES_ESC,ESC_POS_ESC,ALUM_POS_ESC,POS_HOMBRES_ESC,POS_MUJERES_ESC,NI_POS_TOTALES_ESC,NI_POS_HOMBRES_ESC,NI_POS_MUJERES_ESC,EGRE_POS_TOTAL_ESC,EGRE_POS_HOMBRES_ESC,EGRE_POS_MUJERES_ESC,TITU_POS_TOTAL_ESC,TITU_POS_HOMBRES_ESC,TITU_POS_MUJERES_ESC,DOC_POS_TOTAL_ESC,DOC_POS_HOMBRES_ESC,DOC_POS_MUJERES_ESC
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0014B,FACULTAD DE BIOLOGIA,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1113,450,663,259,96,163,177,78,99,3,1,2,75,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0015A,FACULTAD DE ECONOMIA,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,763,349,414,210,109,101,119,49,70,54,25,29,91,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,14,26,17,7,10,11,3,8,0,0,0,52,38,14
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0016Z,ESCUELA DE CIENCIAS AGROPECUARIAS,1,P⁄BLICO,3,AUT”NOMO,AVENIDA ACUEDUCTO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,97,44,31,26,5,15,13,2,7,7,0,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,3,3,2,1,1,0,1,0,0,0,5,4,1
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0018Y,FACULTAD DE DERECHO Y CIENCIAS SOCIALES,1,P⁄BLICO,3,AUT”NOMO,AVENIDA ACUEDUCTO 0,ESCOLARIZADA,1,8,7,1,4,3,1,0,0,0,0,0,0,13,6,7,1,6537,2553,3984,1821,698,1123,960,398,562,382,159,223,378,212,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,52,58,39,20,19,88,48,40,42,18,24,36,24,12
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0019X,FACULTAD DE ODONTOLOGIA,1,P⁄BLICO,3,AUT”NOMO,AVENIDA ACUEDUCTO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2954,993,1961,678,221,457,491,198,293,440,146,294,116,68,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,13,45,27,7,20,19,4,15,4,1,3,5,3,2
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0020M,FACULTAD DE INGENIERIA CIVIL,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1687,1322,365,447,347,100,179,136,43,97,81,16,150,115,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,26,11,10,6,4,12,9,3,20,16,4,25,22,3
16,MICHOAC¡N DE OCAMPO,102,URUAPAN,1,URUAPAN,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0021L,FACULTAD DE AGROBIOLOGIA,1,P⁄BLICO,3,AUT”NOMO,CALLE EMILIANO ZAPATA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,1368,647,597,380,217,302,200,102,42,30,12,99,63,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,18,47,0,0,0,37,20,17,28,14,14,9,4,5
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0022K,FACULTAD DE CONTADURIA Y CIENCIAS ADMINISTRATIVAS,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4853,1845,3008,1738,711,1027,1108,405,703,314,101,213,191,121,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217,104,113,74,39,35,108,39,69,20,13,7,19,12,7
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0023J,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,1,P⁄BLICO,3,AUT”NOMO,AVENIDA ACUEDUCTO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1412,682,730,329,141,188,195,105,90,174,104,70,62,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,3,2,1,0,0,0,12,9,3
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0024I,ESCUELA DE QUIMICO FARMACOBIOLOGIA,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2394,923,1471,647,250,397,358,134,224,250,88,162,97,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0025H,INSTITUTO DE FISICA Y MATEMATICAS,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,53,12,9,6,3,19,18,1,21,17,4,20,20,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0026G,INSTITUTO DE INVESTIGACIONES QUIMICO BIOLOGICAS,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544,235,309,175,76,99,60,33,27,15,4,11,40,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,58,79,23,13,10,25,7,18,36,20,16,40,30,10
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0027F,INSTITUTO DE INVESTIGACIONES HISTORICAS,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,44,36,16,7,9,39,23,16,24,14,10,21,14,7
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0028E,INSTITUTO DE INVESTIGACIONES ECONOMICAS Y EMPRESARIALES,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,74,86,0,0,0,55,25,30,38,17,21,18,16,2
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0029D,INSTITUTO DE INVESTIGACIONES SOBRE LOS RECURSOS NATURALES,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,6,5,0,0,0,8,3,5,7,4,3,13,7,6
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0030T,INSTITUTO DE INVESTIGACIONES AGROPECUARIAS Y FORESTALES,1,P⁄BLICO,3,AUT”NOMO,AVENIDA ACUEDUCTO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,8,13,1,0,1,6,5,1,3,2,1,28,18,10
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0032R,INSTITUTO DE INVESTIGACIONES FILOSOFICAS,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,19,5,4,3,1,8,2,6,1,0,1,7,6,1
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0033Q,FACULTAD DE CIENCIAS FISICO-MATEMATICAS,1,P⁄BLICO,3,AUT”NOMO,CALLE FRANCISCO J. M⁄GICA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336,240,96,120,86,34,30,20,10,19,9,10,25,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,36,7,12,10,2,13,10,3,15,14,1,15,13,2
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0014T,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,16USU0034P,ESCUELA DE ENFERMERIA Y SALUD PUBLICA,1,P⁄BLICO,3,AUT”NOMO,CALLE GERTRUDIS BOCANEGRA 330,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,601,178,423,273,78,195,101,28,73,80,28,52,39,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0015S,INSTITUTO MODSTIL,16PSU0146H,INSTITUTO MODSTIL,2,PRIVADO,1,PRIVADO,CALLE CONRADO MAGA—A (GOBERNADOR) 75,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,3,47,26,3,23,8,0,8,0,0,0,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,102,URUAPAN,1,URUAPAN,16MSU0017Q,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE URUAPAN,16EIT0004Y,ISNTITUTO TECNOLOGICO SUPERIOR DE URUAPAN,1,P⁄BLICO,2,ESTATAL,CALLE EMILIANO ZAPATA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2302,1571,731,472,321,151,242,159,83,243,166,77,85,55,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,24,CHER¡N,1,CHER¡N,16MSU0018P,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE PUREPECHA,16EIT0005X,INSTITUTO TECNOLOGICO SUPERIOR P'URHEPECHA,1,P⁄BLICO,2,ESTATAL,CALLE GUERRERO 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1261,756,505,234,144,90,88,48,40,18,8,10,63,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,12,12,19,10,9,1,1,0,0,0,0,5,5,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0020D,UNIVERSIDAD SOR JUANA INES DE LA CRUZ DE MORELIA,16PSU0062Z,UNIVERSIDAD SOR JUANA INES DE LA CRUZ,2,PRIVADO,1,PRIVADO,CALLE DR. JOSE MA. COSS 4129,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,4,7,4,3,2,1,1,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,3,8,5,3,7,2,5,0,0,0,3,1,2
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0022B,INSTITUTO TECNOLOGICO MORELIA,16DIT0012H,INSTITUTO TECNOLOGICO DE MORELIA,1,P⁄BLICO,1,FEDERAL,AVENIDA TECNOLOGICO 1500,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6301,4101,2200,766,536,230,753,428,325,438,284,154,333,240,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217,174,43,45,39,6,29,26,3,29,26,3,55,48,7
16,MICHOAC¡N DE OCAMPO,108,ZAMORA,1,ZAMORA DE HIDALGO,16MSU0023A,CENTRO DE ESTUDIOS SUPERIORES PRIMERO DE MAYO,16PSU0065X,CENTRO DE ESTUDIOS SUPERIORES PRIMERO DE MAYO,2,PRIVADO,1,PRIVADO,CALLE MORELOS 79,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,3,0,0,0,2,1,1,9,8,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0026Y,INSTITUTO MILENIUM,16PSU0069T,INSTITUTO MILENIUM,2,PRIVADO,1,PRIVADO,CALLE GALEANA 637,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0068U,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,18,58,31,9,22,15,4,11,24,4,20,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0171G,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,17,8,15,10,5,7,7,0,4,4,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0184K,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0192T,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,14,14,0,0,0,34,21,13,25,15,10,4,2,2
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0027X,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,16PSU0199M,UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,2,PRIVADO,1,PRIVADO,CALLE AQUILES SERDAN 241,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,33,149,100,23,77,28,3,25,20,10,10,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,82,TAC¡MBARO,105,TECARIO,16MSU0029V,INSTITUTO TECNOLOGICO SUPERIOR DE TACAMBARO,16EIT0008U,INSTITUTO TECNOLOGICO SUPERIOR DE TACAMBARO,1,P⁄BLICO,2,ESTATAL,AVENIDA TECNOL”GICO 201,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628,335,293,169,107,62,106,51,55,34,10,24,49,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,45,JIQUILPAN,1,JIQUILPAN DE JU¡REZ,16MSU0030K,CENTRO INTERDISCIPLINARIOS DE INVESTIGACION PARA EL DESARROLLO INTEGRAL REGIONAL,16IPN0001W,CENTRO INTERDISCIPLINARIO DE INVESTIGACION PARA EL DESARROLLO INTEGRAL REGIONAL (CIIDIR),1,P⁄BLICO,1,FEDERAL,CALLE JUSTO SIERRA 28,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,23,35,20,7,13,13,8,5,13,8,5,46,32,14
16,MICHOAC¡N DE OCAMPO,112,ZIT¡CUARO,1,HER”ICA ZIT¡CUARO,16MSU0032I,INSTITUTO TECNOLOGICO ZITACUARO,16DIT0016D,INSTITUTO TECNOLOGICO DE ZITACUARO,1,P⁄BLICO,1,FEDERAL,NINGUNO EX-HACIENDA MANZANILLOS 112,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2027,1147,880,404,219,185,245,135,110,201,106,95,49,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,14,3,10,7,3,0,0,0,0,0,0,9,7,2
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0033H,INSTITUTO MICHOACANO DE HOMEOPATIA,16PSU0071H,INSTITUTO MICHOACANO DE HOMEOPATIA,2,PRIVADO,1,PRIVADO,CALLE BARTOLOME DE LAS CASAS 469,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,75,LOS REYES,1,LOS REYES DE SALGADO,16MSU0036E,INSTITUTO TECNOLOGICO SUPERIOR DE LOS REYES,16EIT0006W,INSTITUTO TECNOLOGICO SUPERIOR DE LOS REYES,1,P⁄BLICO,2,ESTATAL,CALZADA SAN JUAN 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1421,800,621,500,252,248,200,105,95,190,97,93,74,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,2,0,0,0,0,0,0,0,0,0,8,4,4
16,MICHOAC¡N DE OCAMPO,38,HUETAMO,1,HUETAMO DE N⁄—EZ,16MSU0037D,INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE HUETAMO,16EIT0007V,INSTITUTO TECNOLOGICO SUPERIOR DE HUETAMO,1,P⁄BLICO,2,ESTATAL,CALLE GUADALUPE VICTORIA 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,524,296,228,130,81,49,47,20,27,27,8,19,51,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,43,JACONA,1,JACONA DE PLANCARTE,16MSU0038C,INSTITUTO DE CIENCIAS TEOLOGICAS Y FILOSOFICAS GABRIEL MENDEZ PLANCARTE,16PSU0074E,INSTITUTO DE CIENCIAS TEOLOGICAS Y FILOSOFICAS GABRIEL MENDEZ PLANCARTE,2,PRIVADO,1,PRIVADO,CALLE JAVIER MINA 39,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,77,0,24,24,0,18,18,0,15,15,0,34,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,24,CHER¡N,1,CHER¡N,16MSU0039B,ESCUELA NORMAL INDIGENA DE MICHOACAN,16ENL0001D,ESCUELA NORMAL INDIGENA DE MICHOACAN,1,P⁄BLICO,2,ESTATAL,NINGUNO KILOMETRO 24.5 CARRETERA CARAPAN - URUAPAN 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,45,56,101,45,56,90,52,38,90,52,38,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,50,MARAVATÕO,1,MARAVATÕO DE OCAMPO,16MSU0041Q,CENTRO DE ESTUDIOS SUPERIORES DEL ORIENTE DE MICHOACAN,16PSU0076C,CENTRO DE ESTUDIOS SUPERIORES DEL ORIENTE DE MICHOACAN,2,PRIVADO,1,PRIVADO,CIRCUITO LIBRAMIENTO SUR 0,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223,90,133,84,38,46,66,39,27,71,33,38,29,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,15,11,26,15,11,22,8,14,0,0,0,12,8,4
16,MICHOAC¡N DE OCAMPO,69,LA PIEDAD,1,LA PIEDAD DE CABADAS,16MSU0042P,INSTITUTO TECNOLOGICO LA PIEDAD,16DIT0015E,INSTITUTO TECNOLOGICO DE LA PIEDAD,1,P⁄BLICO,1,FEDERAL,AVENIDA TECNOLOGICO 2000,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1280,743,537,230,138,92,190,94,96,106,63,43,44,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,MICHOAC¡N DE OCAMPO,53,MORELIA,1,MORELIA,16MSU0043O,INSTITUTO ANGLO AMERICANO DE MORELIA,16PSU0095R,INSTITUTO ANGLO AMERICANO DE MORELIA,2,PRIVADO,1,PRIVADO,NINGUNO COLEGIO DE SAN MIGUEL 157,ESCOLARIZADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,7,19,5,1,4,17,6,11,5,1,4,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
